"","pop","individual","value","cluster","cluster_size"
"17030",4,77,2,"Cluster 1",76
"17031",4,77,2,"Cluster 10",16
"17032",4,77,2,"Cluster 11",23
"17033",4,77,2,"Cluster 2",1
"17034",4,77,2,"Cluster 3",67
"17035",4,77,2,"Cluster 4",7
"17036",4,77,2,"Cluster 5",4
"17037",4,77,2,"Cluster 6",101
"17038",4,77,2,"Cluster 7",33
"17039",4,77,2,"Cluster 8",14
"17040",4,77,2,"Cluster 9",14
"17041",4,78,1,"Cluster 1",7
"17042",4,78,1,"Cluster 10",76
"17043",4,78,1,"Cluster 11",61
"17044",4,78,1,"Cluster 12",50
"17045",4,78,1,"Cluster 13",3
"17046",4,78,1,"Cluster 14",1
"17047",4,78,1,"Cluster 2",31
"17048",4,78,1,"Cluster 3",24
"17049",4,78,1,"Cluster 4",10
"17050",4,78,1,"Cluster 5",33
"17051",4,78,1,"Cluster 6",43
"17052",4,78,1,"Cluster 7",30
"17053",4,78,1,"Cluster 8",10
"17054",4,78,1,"Cluster 9",46
"17055",4,78,2,"Cluster 1",60
"17056",4,78,2,"Cluster 10",54
"17057",4,78,2,"Cluster 2",4
"17058",4,78,2,"Cluster 3",71
"17059",4,78,2,"Cluster 4",10
"17060",4,78,2,"Cluster 5",16
"17061",4,78,2,"Cluster 6",5
"17062",4,78,2,"Cluster 7",23
"17063",4,78,2,"Cluster 8",25
"17064",4,78,2,"Cluster 9",17
"17065",4,79,1,"Cluster 1",19
"17066",4,79,1,"Cluster 10",34
"17067",4,79,1,"Cluster 11",41
"17068",4,79,1,"Cluster 12",27
"17069",4,79,1,"Cluster 13",13
"17070",4,79,1,"Cluster 14",2
"17071",4,79,1,"Cluster 2",54
"17072",4,79,1,"Cluster 3",22
"17073",4,79,1,"Cluster 4",124
"17074",4,79,1,"Cluster 5",38
"17075",4,79,1,"Cluster 6",1
"17076",4,79,1,"Cluster 7",1
"17077",4,79,1,"Cluster 8",33
"17078",4,79,1,"Cluster 9",3
"17079",4,79,2,"Cluster 1",41
"17080",4,79,2,"Cluster 10",7
"17081",4,79,2,"Cluster 11",34
"17082",4,79,2,"Cluster 12",48
"17083",4,79,2,"Cluster 2",1
"17084",4,79,2,"Cluster 3",9
"17085",4,79,2,"Cluster 4",31
"17086",4,79,2,"Cluster 5",45
"17087",4,79,2,"Cluster 6",21
"17088",4,79,2,"Cluster 7",63
"17089",4,79,2,"Cluster 8",36
"17090",4,79,2,"Cluster 9",15
"17091",4,80,1,"Cluster 1",5
"17092",4,80,1,"Cluster 10",2
"17093",4,80,1,"Cluster 11",14
"17094",4,80,1,"Cluster 12",5
"17095",4,80,1,"Cluster 13",62
"17096",4,80,1,"Cluster 14",106
"17097",4,80,1,"Cluster 2",4
"17098",4,80,1,"Cluster 3",21
"17099",4,80,1,"Cluster 4",12
"17100",4,80,1,"Cluster 5",1
"17101",4,80,1,"Cluster 6",9
"17102",4,80,1,"Cluster 7",30
"17103",4,80,1,"Cluster 8",55
"17104",4,80,1,"Cluster 9",3
"17105",4,80,2,"Cluster 1",55
"17106",4,80,2,"Cluster 10",13
"17107",4,80,2,"Cluster 11",17
"17108",4,80,2,"Cluster 12",2
"17109",4,80,2,"Cluster 2",17
"17110",4,80,2,"Cluster 3",14
"17111",4,80,2,"Cluster 4",5
"17112",4,80,2,"Cluster 5",52
"17113",4,80,2,"Cluster 6",61
"17114",4,80,2,"Cluster 7",50
"17115",4,80,2,"Cluster 8",115
"17116",4,80,2,"Cluster 9",6
"17117",4,81,1,"Cluster 1",55
"17118",4,81,1,"Cluster 2",127
"17119",4,81,1,"Cluster 3",50
"17120",4,81,1,"Cluster 4",8
"17121",4,81,1,"Cluster 5",8
"17122",4,81,1,"Cluster 6",46
"17123",4,81,1,"Cluster 7",26
"17124",4,81,1,"Cluster 8",5
"17125",4,81,1,"Cluster 9",102
"17126",4,81,2,"Cluster 1",50
"17127",4,81,2,"Cluster 10",3
"17128",4,81,2,"Cluster 11",12
"17129",4,81,2,"Cluster 2",2
"17130",4,81,2,"Cluster 3",8
"17131",4,81,2,"Cluster 4",1
"17132",4,81,2,"Cluster 5",29
"17133",4,81,2,"Cluster 6",60
"17134",4,81,2,"Cluster 7",14
"17135",4,81,2,"Cluster 8",36
"17136",4,81,2,"Cluster 9",36
"17137",4,82,1,"Cluster 1",17
"17138",4,82,1,"Cluster 10",14
"17139",4,82,1,"Cluster 11",74
"17140",4,82,1,"Cluster 12",37
"17141",4,82,1,"Cluster 2",83
"17142",4,82,1,"Cluster 3",3
"17143",4,82,1,"Cluster 4",8
"17144",4,82,1,"Cluster 5",22
"17145",4,82,1,"Cluster 6",12
"17146",4,82,1,"Cluster 7",6
"17147",4,82,1,"Cluster 8",2
"17148",4,82,1,"Cluster 9",24
"17149",4,82,2,"Cluster 1",27
"17150",4,82,2,"Cluster 10",59
"17151",4,82,2,"Cluster 11",13
"17152",4,82,2,"Cluster 12",12
"17153",4,82,2,"Cluster 2",16
"17154",4,82,2,"Cluster 3",34
"17155",4,82,2,"Cluster 4",97
"17156",4,82,2,"Cluster 5",53
"17157",4,82,2,"Cluster 6",61
"17158",4,82,2,"Cluster 7",26
"17159",4,82,2,"Cluster 8",3
"17160",4,82,2,"Cluster 9",9
"17161",4,83,1,"Cluster 1",24
"17162",4,83,1,"Cluster 10",6
"17163",4,83,1,"Cluster 11",1
"17164",4,83,1,"Cluster 12",67
"17165",4,83,1,"Cluster 13",31
"17166",4,83,1,"Cluster 14",53
"17167",4,83,1,"Cluster 2",23
"17168",4,83,1,"Cluster 3",37
"17169",4,83,1,"Cluster 4",31
"17170",4,83,1,"Cluster 5",11
"17171",4,83,1,"Cluster 6",61
"17172",4,83,1,"Cluster 7",26
"17173",4,83,1,"Cluster 8",11
"17174",4,83,1,"Cluster 9",24
"17175",4,83,2,"Cluster 1",6
"17176",4,83,2,"Cluster 10",11
"17177",4,83,2,"Cluster 11",1
"17178",4,83,2,"Cluster 12",9
"17179",4,83,2,"Cluster 13",2
"17180",4,83,2,"Cluster 14",1
"17181",4,83,2,"Cluster 15",1
"17182",4,83,2,"Cluster 16",50
"17183",4,83,2,"Cluster 17",47
"17184",4,83,2,"Cluster 18",1
"17185",4,83,2,"Cluster 2",18
"17186",4,83,2,"Cluster 3",36
"17187",4,83,2,"Cluster 4",39
"17188",4,83,2,"Cluster 5",36
"17189",4,83,2,"Cluster 6",3
"17190",4,83,2,"Cluster 7",1
"17191",4,83,2,"Cluster 8",5
"17192",4,83,2,"Cluster 9",1
"17193",4,84,1,"Cluster 1",145
"17194",4,84,1,"Cluster 2",76
"17195",4,84,1,"Cluster 3",42
"17196",4,84,1,"Cluster 4",39
"17197",4,84,1,"Cluster 5",23
"17198",4,84,1,"Cluster 6",14
"17199",4,84,1,"Cluster 7",31
"17200",4,84,1,"Cluster 8",63
"17201",4,84,1,"Cluster 9",48
"17202",4,84,2,"Cluster 1",41
"17203",4,84,2,"Cluster 10",5
"17204",4,84,2,"Cluster 11",1
"17205",4,84,2,"Cluster 12",8
"17206",4,84,2,"Cluster 13",3
"17207",4,84,2,"Cluster 14",42
"17208",4,84,2,"Cluster 15",4
"17209",4,84,2,"Cluster 16",15
"17210",4,84,2,"Cluster 2",1
"17211",4,84,2,"Cluster 3",3
"17212",4,84,2,"Cluster 4",17
"17213",4,84,2,"Cluster 5",9
"17214",4,84,2,"Cluster 6",1
"17215",4,84,2,"Cluster 7",22
"17216",4,84,2,"Cluster 8",41
"17217",4,84,2,"Cluster 9",59
"17218",4,85,1,"Cluster 1",146
"17219",4,85,1,"Cluster 2",1
"17220",4,85,1,"Cluster 3",28
"17221",4,85,1,"Cluster 4",80
"17222",4,85,1,"Cluster 5",89
"17223",4,85,1,"Cluster 6",9
"17224",4,85,1,"Cluster 7",29
"17225",4,85,1,"Cluster 8",31
"17226",4,85,2,"Cluster 1",114
"17227",4,85,2,"Cluster 2",11
"17228",4,85,2,"Cluster 3",4
"17229",4,85,2,"Cluster 4",75
"17230",4,85,2,"Cluster 5",106
"17231",4,85,2,"Cluster 6",5
"17232",4,85,2,"Cluster 7",10
"17233",4,85,2,"Cluster 8",9
"17234",4,85,2,"Cluster 9",13
"17235",4,86,1,"Cluster 1",20
"17236",4,86,1,"Cluster 10",63
"17237",4,86,1,"Cluster 2",3
"17238",4,86,1,"Cluster 3",23
"17239",4,86,1,"Cluster 4",51
"17240",4,86,1,"Cluster 5",70
"17241",4,86,1,"Cluster 6",5
"17242",4,86,1,"Cluster 7",189
"17243",4,86,1,"Cluster 8",15
"17244",4,86,1,"Cluster 9",27
"17245",4,86,2,"Cluster 1",43
"17246",4,86,2,"Cluster 10",55
"17247",4,86,2,"Cluster 11",1
"17248",4,86,2,"Cluster 12",35
"17249",4,86,2,"Cluster 13",2
"17250",4,86,2,"Cluster 2",6
"17251",4,86,2,"Cluster 3",3
"17252",4,86,2,"Cluster 4",5
"17253",4,86,2,"Cluster 5",11
"17254",4,86,2,"Cluster 6",9
"17255",4,86,2,"Cluster 7",12
"17256",4,86,2,"Cluster 8",9
"17257",4,86,2,"Cluster 9",82
"17258",4,87,1,"Cluster 1",6
"17259",4,87,1,"Cluster 10",67
"17260",4,87,1,"Cluster 11",44
"17261",4,87,1,"Cluster 12",2
"17262",4,87,1,"Cluster 13",7
"17263",4,87,1,"Cluster 14",2
"17264",4,87,1,"Cluster 2",50
"17265",4,87,1,"Cluster 3",7
"17266",4,87,1,"Cluster 4",14
"17267",4,87,1,"Cluster 5",80
"17268",4,87,1,"Cluster 6",4
"17269",4,87,1,"Cluster 7",8
"17270",4,87,1,"Cluster 8",1
"17271",4,87,1,"Cluster 9",23
"17272",4,87,2,"Cluster 1",55
"17273",4,87,2,"Cluster 10",6
"17274",4,87,2,"Cluster 11",68
"17275",4,87,2,"Cluster 12",42
"17276",4,87,2,"Cluster 13",12
"17277",4,87,2,"Cluster 2",4
"17278",4,87,2,"Cluster 3",1
"17279",4,87,2,"Cluster 4",24
"17280",4,87,2,"Cluster 5",34
"17281",4,87,2,"Cluster 6",5
"17282",4,87,2,"Cluster 7",10
"17283",4,87,2,"Cluster 8",80
"17284",4,87,2,"Cluster 9",103
"17285",4,88,1,"Cluster 1",36
"17286",4,88,1,"Cluster 10",5
"17287",4,88,1,"Cluster 11",1
"17288",4,88,1,"Cluster 12",20
"17289",4,88,1,"Cluster 13",92
"17290",4,88,1,"Cluster 2",39
"17291",4,88,1,"Cluster 3",97
"17292",4,88,1,"Cluster 4",33
"17293",4,88,1,"Cluster 5",4
"17294",4,88,1,"Cluster 6",13
"17295",4,88,1,"Cluster 7",3
"17296",4,88,1,"Cluster 8",16
"17297",4,88,1,"Cluster 9",44
"17298",4,88,2,"Cluster 1",26
"17299",4,88,2,"Cluster 10",16
"17300",4,88,2,"Cluster 11",2
"17301",4,88,2,"Cluster 2",1
"17302",4,88,2,"Cluster 3",16
"17303",4,88,2,"Cluster 4",12
"17304",4,88,2,"Cluster 5",146
"17305",4,88,2,"Cluster 6",49
"17306",4,88,2,"Cluster 7",5
"17307",4,88,2,"Cluster 8",4
"17308",4,88,2,"Cluster 9",49
"17309",4,89,1,"Cluster 1",9
"17310",4,89,1,"Cluster 10",1
"17311",4,89,1,"Cluster 11",83
"17312",4,89,1,"Cluster 2",1
"17313",4,89,1,"Cluster 3",28
"17314",4,89,1,"Cluster 4",110
"17315",4,89,1,"Cluster 5",14
"17316",4,89,1,"Cluster 6",30
"17317",4,89,1,"Cluster 7",17
"17318",4,89,1,"Cluster 8",21
"17319",4,89,1,"Cluster 9",15
"17320",4,89,2,"Cluster 1",6
"17321",4,89,2,"Cluster 10",30
"17322",4,89,2,"Cluster 11",27
"17323",4,89,2,"Cluster 12",3
"17324",4,89,2,"Cluster 2",2
"17325",4,89,2,"Cluster 3",2
"17326",4,89,2,"Cluster 4",37
"17327",4,89,2,"Cluster 5",4
"17328",4,89,2,"Cluster 6",27
"17329",4,89,2,"Cluster 7",164
"17330",4,89,2,"Cluster 8",55
"17331",4,89,2,"Cluster 9",18
"17332",4,90,1,"Cluster 1",2
"17333",4,90,1,"Cluster 10",2
"17334",4,90,1,"Cluster 11",54
"17335",4,90,1,"Cluster 12",103
"17336",4,90,1,"Cluster 13",32
"17337",4,90,1,"Cluster 2",21
"17338",4,90,1,"Cluster 3",22
"17339",4,90,1,"Cluster 4",31
"17340",4,90,1,"Cluster 5",11
"17341",4,90,1,"Cluster 6",16
"17342",4,90,1,"Cluster 7",2
"17343",4,90,1,"Cluster 8",2
"17344",4,90,1,"Cluster 9",28
"17345",4,90,2,"Cluster 1",60
"17346",4,90,2,"Cluster 10",14
"17347",4,90,2,"Cluster 11",4
"17348",4,90,2,"Cluster 12",5
"17349",4,90,2,"Cluster 13",3
"17350",4,90,2,"Cluster 14",29
"17351",4,90,2,"Cluster 2",8
"17352",4,90,2,"Cluster 3",1
"17353",4,90,2,"Cluster 4",66
"17354",4,90,2,"Cluster 5",36
"17355",4,90,2,"Cluster 6",6
"17356",4,90,2,"Cluster 7",25
"17357",4,90,2,"Cluster 8",147
"17358",4,90,2,"Cluster 9",12
"17359",4,91,1,"Cluster 1",4
"17360",4,91,1,"Cluster 10",61
"17361",4,91,1,"Cluster 11",24
"17362",4,91,1,"Cluster 12",26
"17363",4,91,1,"Cluster 13",1
"17364",4,91,1,"Cluster 14",8
"17365",4,91,1,"Cluster 2",62
"17366",4,91,1,"Cluster 3",18
"17367",4,91,1,"Cluster 4",48
"17368",4,91,1,"Cluster 5",20
"17369",4,91,1,"Cluster 6",32
"17370",4,91,1,"Cluster 7",3
"17371",4,91,1,"Cluster 8",40
"17372",4,91,1,"Cluster 9",6
"17373",4,91,2,"Cluster 1",30
"17374",4,91,2,"Cluster 10",1
"17375",4,91,2,"Cluster 11",13
"17376",4,91,2,"Cluster 12",3
"17377",4,91,2,"Cluster 13",87
"17378",4,91,2,"Cluster 14",1
"17379",4,91,2,"Cluster 15",18
"17380",4,91,2,"Cluster 16",5
"17381",4,91,2,"Cluster 17",13
"17382",4,91,2,"Cluster 18",9
"17383",4,91,2,"Cluster 2",1
"17384",4,91,2,"Cluster 3",15
"17385",4,91,2,"Cluster 4",50
"17386",4,91,2,"Cluster 5",2
"17387",4,91,2,"Cluster 6",16
"17388",4,91,2,"Cluster 7",50
"17389",4,91,2,"Cluster 8",8
"17390",4,91,2,"Cluster 9",20
"17391",4,92,1,"Cluster 1",38
"17392",4,92,1,"Cluster 10",40
"17393",4,92,1,"Cluster 11",73
"17394",4,92,1,"Cluster 12",54
"17395",4,92,1,"Cluster 2",15
"17396",4,92,1,"Cluster 3",14
"17397",4,92,1,"Cluster 4",56
"17398",4,92,1,"Cluster 5",16
"17399",4,92,1,"Cluster 6",36
"17400",4,92,1,"Cluster 7",1
"17401",4,92,1,"Cluster 8",56
"17402",4,92,1,"Cluster 9",78
"17403",4,92,2,"Cluster 1",37
"17404",4,92,2,"Cluster 10",56
"17405",4,92,2,"Cluster 11",13
"17406",4,92,2,"Cluster 12",11
"17407",4,92,2,"Cluster 13",2
"17408",4,92,2,"Cluster 14",20
"17409",4,92,2,"Cluster 15",2
"17410",4,92,2,"Cluster 16",49
"17411",4,92,2,"Cluster 2",7
"17412",4,92,2,"Cluster 3",1
"17413",4,92,2,"Cluster 4",22
"17414",4,92,2,"Cluster 5",13
"17415",4,92,2,"Cluster 6",54
"17416",4,92,2,"Cluster 7",1
"17417",4,92,2,"Cluster 8",3
"17418",4,92,2,"Cluster 9",1
"17419",4,93,1,"Cluster 1",45
"17420",4,93,1,"Cluster 10",44
"17421",4,93,1,"Cluster 11",1
"17422",4,93,1,"Cluster 12",3
"17423",4,93,1,"Cluster 13",10
"17424",4,93,1,"Cluster 14",4
"17425",4,93,1,"Cluster 15",1
"17426",4,93,1,"Cluster 16",31
"17427",4,93,1,"Cluster 17",2
"17428",4,93,1,"Cluster 2",9
"17429",4,93,1,"Cluster 3",12
"17430",4,93,1,"Cluster 4",6
"17431",4,93,1,"Cluster 5",70
"17432",4,93,1,"Cluster 6",1
"17433",4,93,1,"Cluster 7",44
"17434",4,93,1,"Cluster 8",93
"17435",4,93,1,"Cluster 9",3
"17436",4,93,2,"Cluster 1",29
"17437",4,93,2,"Cluster 10",26
"17438",4,93,2,"Cluster 2",31
"17439",4,93,2,"Cluster 3",60
"17440",4,93,2,"Cluster 4",1
"17441",4,93,2,"Cluster 5",59
"17442",4,93,2,"Cluster 6",46
"17443",4,93,2,"Cluster 7",23
"17444",4,93,2,"Cluster 8",13
"17445",4,93,2,"Cluster 9",56
"17446",4,94,1,"Cluster 1",4
"17447",4,94,1,"Cluster 10",5
"17448",4,94,1,"Cluster 11",18
"17449",4,94,1,"Cluster 12",2
"17450",4,94,1,"Cluster 13",27
"17451",4,94,1,"Cluster 14",34
"17452",4,94,1,"Cluster 15",8
"17453",4,94,1,"Cluster 2",54
"17454",4,94,1,"Cluster 3",1
"17455",4,94,1,"Cluster 4",18
"17456",4,94,1,"Cluster 5",29
"17457",4,94,1,"Cluster 6",51
"17458",4,94,1,"Cluster 7",2
"17459",4,94,1,"Cluster 8",4
"17460",4,94,1,"Cluster 9",9
"17461",4,94,2,"Cluster 1",58
"17462",4,94,2,"Cluster 10",33
"17463",4,94,2,"Cluster 11",10
"17464",4,94,2,"Cluster 12",62
"17465",4,94,2,"Cluster 2",1
"17466",4,94,2,"Cluster 3",65
"17467",4,94,2,"Cluster 4",65
"17468",4,94,2,"Cluster 5",79
"17469",4,94,2,"Cluster 6",37
"17470",4,94,2,"Cluster 7",18
"17471",4,94,2,"Cluster 8",22
"17472",4,94,2,"Cluster 9",11
"17473",4,95,1,"Cluster 1",40
"17474",4,95,1,"Cluster 10",7
"17475",4,95,1,"Cluster 11",21
"17476",4,95,1,"Cluster 12",67
"17477",4,95,1,"Cluster 13",7
"17478",4,95,1,"Cluster 14",1
"17479",4,95,1,"Cluster 15",12
"17480",4,95,1,"Cluster 16",1
"17481",4,95,1,"Cluster 2",1
"17482",4,95,1,"Cluster 3",9
"17483",4,95,1,"Cluster 4",12
"17484",4,95,1,"Cluster 5",74
"17485",4,95,1,"Cluster 6",29
"17486",4,95,1,"Cluster 7",18
"17487",4,95,1,"Cluster 8",44
"17488",4,95,1,"Cluster 9",51
"17489",4,95,2,"Cluster 1",1
"17490",4,95,2,"Cluster 10",47
"17491",4,95,2,"Cluster 11",9
"17492",4,95,2,"Cluster 12",16
"17493",4,95,2,"Cluster 2",5
"17494",4,95,2,"Cluster 3",67
"17495",4,95,2,"Cluster 4",96
"17496",4,95,2,"Cluster 5",34
"17497",4,95,2,"Cluster 6",11
"17498",4,95,2,"Cluster 7",9
"17499",4,95,2,"Cluster 8",13
"17500",4,95,2,"Cluster 9",10
"17501",4,96,1,"Cluster 1",32
"17502",4,96,1,"Cluster 10",17
"17503",4,96,1,"Cluster 11",61
"17504",4,96,1,"Cluster 2",11
"17505",4,96,1,"Cluster 3",76
"17506",4,96,1,"Cluster 4",80
"17507",4,96,1,"Cluster 5",2
"17508",4,96,1,"Cluster 6",16
"17509",4,96,1,"Cluster 7",3
"17510",4,96,1,"Cluster 8",1
"17511",4,96,1,"Cluster 9",58
"17512",4,96,2,"Cluster 1",4
"17513",4,96,2,"Cluster 10",42
"17514",4,96,2,"Cluster 11",10
"17515",4,96,2,"Cluster 12",45
"17516",4,96,2,"Cluster 13",4
"17517",4,96,2,"Cluster 2",18
"17518",4,96,2,"Cluster 3",1
"17519",4,96,2,"Cluster 4",1
"17520",4,96,2,"Cluster 5",20
"17521",4,96,2,"Cluster 6",1
"17522",4,96,2,"Cluster 7",52
"17523",4,96,2,"Cluster 8",100
"17524",4,96,2,"Cluster 9",38
"17525",4,97,1,"Cluster 1",44
"17526",4,97,1,"Cluster 10",8
"17527",4,97,1,"Cluster 11",4
"17528",4,97,1,"Cluster 12",13
"17529",4,97,1,"Cluster 2",40
"17530",4,97,1,"Cluster 3",66
"17531",4,97,1,"Cluster 4",14
"17532",4,97,1,"Cluster 5",13
"17533",4,97,1,"Cluster 6",16
"17534",4,97,1,"Cluster 7",4
"17535",4,97,1,"Cluster 8",110
"17536",4,97,1,"Cluster 9",54
"17537",4,97,2,"Cluster 1",13
"17538",4,97,2,"Cluster 10",16
"17539",4,97,2,"Cluster 11",3
"17540",4,97,2,"Cluster 12",116
"17541",4,97,2,"Cluster 13",63
"17542",4,97,2,"Cluster 2",5
"17543",4,97,2,"Cluster 3",1
"17544",4,97,2,"Cluster 4",3
"17545",4,97,2,"Cluster 5",7
"17546",4,97,2,"Cluster 6",46
"17547",4,97,2,"Cluster 7",13
"17548",4,97,2,"Cluster 8",4
"17549",4,97,2,"Cluster 9",75
"17550",4,98,1,"Cluster 1",14
"17551",4,98,1,"Cluster 10",26
"17552",4,98,1,"Cluster 11",52
"17553",4,98,1,"Cluster 2",21
"17554",4,98,1,"Cluster 3",9
"17555",4,98,1,"Cluster 4",33
"17556",4,98,1,"Cluster 5",22
"17557",4,98,1,"Cluster 6",83
"17558",4,98,1,"Cluster 7",88
"17559",4,98,1,"Cluster 8",19
"17560",4,98,1,"Cluster 9",135
"17561",4,98,2,"Cluster 1",26
"17562",4,98,2,"Cluster 10",1
"17563",4,98,2,"Cluster 11",20
"17564",4,98,2,"Cluster 2",72
"17565",4,98,2,"Cluster 3",1
"17566",4,98,2,"Cluster 4",1
"17567",4,98,2,"Cluster 5",44
"17568",4,98,2,"Cluster 6",14
"17569",4,98,2,"Cluster 7",4
"17570",4,98,2,"Cluster 8",8
"17571",4,98,2,"Cluster 9",29
"17572",4,99,1,"Cluster 1",69
"17573",4,99,1,"Cluster 2",107
"17574",4,99,1,"Cluster 3",89
"17575",4,99,1,"Cluster 4",51
"17576",4,99,1,"Cluster 5",20
"17577",4,99,1,"Cluster 6",25
"17578",4,99,1,"Cluster 7",26
"17579",4,99,1,"Cluster 8",17
"17580",4,99,2,"Cluster 1",133
"17581",4,99,2,"Cluster 10",43
"17582",4,99,2,"Cluster 2",54
"17583",4,99,2,"Cluster 3",1
"17584",4,99,2,"Cluster 4",12
"17585",4,99,2,"Cluster 5",15
"17586",4,99,2,"Cluster 6",4
"17587",4,99,2,"Cluster 7",13
"17588",4,99,2,"Cluster 8",40
"17589",4,99,2,"Cluster 9",13
"17590",4,100,1,"Cluster 1",24
"17591",4,100,1,"Cluster 10",2
"17592",4,100,1,"Cluster 11",21
"17593",4,100,1,"Cluster 12",13
"17594",4,100,1,"Cluster 13",30
"17595",4,100,1,"Cluster 14",48
"17596",4,100,1,"Cluster 2",40
"17597",4,100,1,"Cluster 3",23
"17598",4,100,1,"Cluster 4",29
"17599",4,100,1,"Cluster 5",10
"17600",4,100,1,"Cluster 6",1
"17601",4,100,1,"Cluster 7",49
"17602",4,100,1,"Cluster 8",23
"17603",4,100,1,"Cluster 9",9
"17604",4,100,2,"Cluster 1",3
"17605",4,100,2,"Cluster 10",53
"17606",4,100,2,"Cluster 11",16
"17607",4,100,2,"Cluster 12",12
"17608",4,100,2,"Cluster 13",1
"17609",4,100,2,"Cluster 14",1
"17610",4,100,2,"Cluster 2",111
"17611",4,100,2,"Cluster 3",10
"17612",4,100,2,"Cluster 4",38
"17613",4,100,2,"Cluster 5",13
"17614",4,100,2,"Cluster 6",8
"17615",4,100,2,"Cluster 7",96
"17616",4,100,2,"Cluster 8",27
"17617",4,100,2,"Cluster 9",25
"17618",4,101,1,"Cluster 1",135
"17619",4,101,1,"Cluster 10",25
"17620",4,101,1,"Cluster 11",4
"17621",4,101,1,"Cluster 12",18
"17622",4,101,1,"Cluster 2",13
"17623",4,101,1,"Cluster 3",22
"17624",4,101,1,"Cluster 4",10
"17625",4,101,1,"Cluster 5",8
"17626",4,101,1,"Cluster 6",54
"17627",4,101,1,"Cluster 7",2
"17628",4,101,1,"Cluster 8",28
"17629",4,101,1,"Cluster 9",17
"17630",4,101,2,"Cluster 1",79
"17631",4,101,2,"Cluster 10",1
"17632",4,101,2,"Cluster 11",113
"17633",4,101,2,"Cluster 12",3
"17634",4,101,2,"Cluster 13",12
"17635",4,101,2,"Cluster 2",1
"17636",4,101,2,"Cluster 3",35
"17637",4,101,2,"Cluster 4",12
"17638",4,101,2,"Cluster 5",63
"17639",4,101,2,"Cluster 6",16
"17640",4,101,2,"Cluster 7",9
"17641",4,101,2,"Cluster 8",60
"17642",4,101,2,"Cluster 9",5
"17643",4,102,1,"Cluster 1",69
"17644",4,102,1,"Cluster 10",34
"17645",4,102,1,"Cluster 11",6
"17646",4,102,1,"Cluster 12",108
"17647",4,102,1,"Cluster 2",4
"17648",4,102,1,"Cluster 3",19
"17649",4,102,1,"Cluster 4",70
"17650",4,102,1,"Cluster 5",9
"17651",4,102,1,"Cluster 6",5
"17652",4,102,1,"Cluster 7",66
"17653",4,102,1,"Cluster 8",2
"17654",4,102,1,"Cluster 9",4
"17655",4,102,2,"Cluster 1",1
"17656",4,102,2,"Cluster 10",24
"17657",4,102,2,"Cluster 11",1
"17658",4,102,2,"Cluster 12",1
"17659",4,102,2,"Cluster 13",4
"17660",4,102,2,"Cluster 14",33
"17661",4,102,2,"Cluster 2",62
"17662",4,102,2,"Cluster 3",7
"17663",4,102,2,"Cluster 4",4
"17664",4,102,2,"Cluster 5",11
"17665",4,102,2,"Cluster 6",90
"17666",4,102,2,"Cluster 7",27
"17667",4,102,2,"Cluster 8",53
"17668",4,102,2,"Cluster 9",18
"17669",4,103,1,"Cluster 1",38
"17670",4,103,1,"Cluster 10",35
"17671",4,103,1,"Cluster 11",20
"17672",4,103,1,"Cluster 12",24
"17673",4,103,1,"Cluster 13",65
"17674",4,103,1,"Cluster 14",44
"17675",4,103,1,"Cluster 2",15
"17676",4,103,1,"Cluster 3",22
"17677",4,103,1,"Cluster 4",17
"17678",4,103,1,"Cluster 5",43
"17679",4,103,1,"Cluster 6",34
"17680",4,103,1,"Cluster 7",1
"17681",4,103,1,"Cluster 8",14
"17682",4,103,1,"Cluster 9",1
"17683",4,103,2,"Cluster 1",23
"17684",4,103,2,"Cluster 10",45
"17685",4,103,2,"Cluster 11",17
"17686",4,103,2,"Cluster 12",1
"17687",4,103,2,"Cluster 13",60
"17688",4,103,2,"Cluster 14",13
"17689",4,103,2,"Cluster 15",7
"17690",4,103,2,"Cluster 2",3
"17691",4,103,2,"Cluster 3",2
"17692",4,103,2,"Cluster 4",1
"17693",4,103,2,"Cluster 5",77
"17694",4,103,2,"Cluster 6",37
"17695",4,103,2,"Cluster 7",6
"17696",4,103,2,"Cluster 8",39
"17697",4,103,2,"Cluster 9",1
"17698",4,104,1,"Cluster 1",65
"17699",4,104,1,"Cluster 10",10
"17700",4,104,1,"Cluster 11",81
"17701",4,104,1,"Cluster 12",4
"17702",4,104,1,"Cluster 2",7
"17703",4,104,1,"Cluster 3",15
"17704",4,104,1,"Cluster 4",4
"17705",4,104,1,"Cluster 5",74
"17706",4,104,1,"Cluster 6",34
"17707",4,104,1,"Cluster 7",6
"17708",4,104,1,"Cluster 8",7
"17709",4,104,1,"Cluster 9",38
"17710",4,104,2,"Cluster 1",6
"17711",4,104,2,"Cluster 10",38
"17712",4,104,2,"Cluster 11",88
"17713",4,104,2,"Cluster 12",4
"17714",4,104,2,"Cluster 13",17
"17715",4,104,2,"Cluster 2",6
"17716",4,104,2,"Cluster 3",4
"17717",4,104,2,"Cluster 4",87
"17718",4,104,2,"Cluster 5",79
"17719",4,104,2,"Cluster 6",7
"17720",4,104,2,"Cluster 7",8
"17721",4,104,2,"Cluster 8",55
"17722",4,104,2,"Cluster 9",8
"17723",4,105,1,"Cluster 1",49
"17724",4,105,1,"Cluster 10",1
"17725",4,105,1,"Cluster 11",53
"17726",4,105,1,"Cluster 2",21
"17727",4,105,1,"Cluster 3",12
