p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,data_type
0.47021756,0.42895412,0.5019004,0.3376271,1.9733539,2.8712502,train_pred
0.469197,0.36588913,0.47971004,0.17664403,3.0212283,4.2600303,train_pred
0.45266816,0.5741335,0.4505645,0.40505219,2.9136992,0.7925446,train_pred
0.47203803,0.34167734,0.47500703,0.26248008,2.7532487,4.0274506,train_pred
0.4841555,0.18571071,0.44836178,0.3611772,2.4434774,4.560955,train_pred
0.46065047,0.39285937,0.5057209,0.48022667,1.6329236,1.8953676,train_pred
0.4997043,0.13761431,0.46716797,0.32058904,0.19664468,5.9921365,train_pred
0.45235673,0.4274556,0.4787227,0.4259709,3.2768054,1.6413784,train_pred
0.46587396,0.45766214,0.47743094,0.34180647,2.8668346,1.9157805,train_pred
0.43772578,0.2928986,0.51918733,0.2647816,1.5643888,4.0170135,train_pred
0.46385458,0.43003628,0.49702242,0.30975965,1.7644453,2.6747203,train_pred
0.471147,0.5148204,0.47835806,0.112632215,2.525836,3.5681434,train_pred
0.48778796,0.24134715,0.48453435,0.08127077,1.9698155,6.5155134,train_pred
0.45590413,0.26909098,0.4916281,0.6370144,1.3439994,1.9099762,train_pred
0.44235277,0.55112505,0.48936138,0.48186082,2.333481,0.3431679,train_pred
0.48097253,0.0150603205,0.49028724,0.28770062,3.5412667,6.645809,train_pred
0.48497322,0.13137712,0.44976413,0.19034675,2.22499,6.386201,train_pred
0.47724444,0.3272696,0.47508574,0.43477488,1.2159925,2.2334266,train_pred
0.4814595,0.32667974,0.48409912,0.22897547,2.1067998,4.663046,train_pred
0.49404362,0.30753937,0.4620953,0.39018893,0.88835955,3.6665874,train_pred
0.45913666,0.37583238,0.4887358,0.37073982,2.0913951,2.6161225,train_pred
0.4623722,0.54918647,0.4662712,0.4116913,1.4095272,0.80685186,train_pred
0.485642,0.5305489,0.46611974,0.34951103,2.0463774,1.7899046,train_pred
0.42550847,0.026363991,0.5128866,0.25380194,3.6100225,7.2488112,train_pred
0.4898899,0.06451066,0.4550237,0.24588236,2.1668935,6.679925,train_pred
0.4818394,0.39965332,0.47615728,0.365127,1.5041294,2.6031404,train_pred
0.4810063,0.18329349,0.47831288,0.35878265,1.714256,4.8857822,train_pred
0.5072466,0.3490497,0.42778024,0.39264145,1.8311167,3.2133093,train_pred
0.5088966,0.24575934,0.46678552,0.25011027,1.6713226,4.804493,train_pred
0.4853674,0.34420115,0.4794668,0.45066923,1.525278,2.2516382,train_pred
0.4183861,0.43030706,0.47830045,0.2927898,4.425249,2.4980965,train_pred
0.46765476,0.21764547,0.509418,0.19278014,3.291796,4.8546453,train_pred
0.47550127,0.256749,0.4685143,0.37430474,2.443136,3.666923,train_pred
0.45896298,0.10021949,0.49886551,0.0060628355,0.22055078,9.379644,train_pred
0.49490675,0.016077787,0.46862596,0.5140252,1.1861039,4.766989,train_pred
0.51128536,0.2745636,0.46247208,0.5099332,1.0405447,2.441443,train_pred
0.46913147,0.30000338,0.48179427,0.3097377,1.5185411,4.1070905,train_pred
0.4575005,0.26727656,0.5017639,0.56249857,2.688416,2.1808717,train_pred
0.4858534,0.31169865,0.47066218,0.31502646,2.512641,3.651136,train_pred
0.48422095,0.38839352,0.46283484,0.25336194,2.2844434,3.7868032,train_pred
0.481587,0.5109949,0.45368162,0.42718425,2.488906,1.1130757,train_pred
0.4698006,0.3805427,0.46636152,0.2212055,2.6539805,3.5450048,train_pred
0.47890726,0.42267525,0.46963313,0.22794446,2.1301055,3.4391704,train_pred
0.44210154,0.34083375,0.5350535,0.4704959,1.8089399,2.5994136,train_pred
0.503025,0.20511742,0.4482253,0.25379315,1.9971197,5.8908606,train_pred
0.5185577,0.14299844,0.45064002,0.35977602,1.0259929,5.354554,train_pred
0.46789205,0.40172285,0.4870186,0.24780984,1.5923904,3.5570912,train_pred
0.43023056,0.33550593,0.5189635,0.45857066,2.620411,2.9359312,train_pred
0.48550093,0.20511752,0.47743523,0.2184941,2.4902923,5.8249655,train_pred
0.45739335,0.30657887,0.4810917,0.26960653,2.506595,4.2780533,train_pred
0.45122093,0.47125548,0.4713947,0.3620727,2.735746,2.4998882,train_pred
0.4649389,0.43123874,0.47778353,0.5014392,1.8104935,1.6028016,train_pred
0.42552912,0.3649501,0.5031373,0.124836266,3.6579711,4.9142914,train_pred
0.46343994,0.2222157,0.49436536,0.11496726,2.7341871,6.31396,train_pred
0.51361746,0.2879247,0.42873538,0.02008821,1.9755416,6.768421,train_pred
0.47949955,0.1737534,0.45988294,0.14621918,1.6119852,6.4246597,train_pred
0.46279216,0.20634443,0.49057138,0.28329104,1.7146974,5.571576,train_pred
0.5120675,0.21231869,0.4638174,0.44033903,0.21302755,4.2554164,train_pred
0.4781371,0.32852685,0.46779627,0.3663767,1.7597094,3.2988787,train_pred
0.4686446,0.40829182,0.474095,0.28471422,2.1418672,3.0335507,train_pred
0.44317272,0.26794934,0.4917001,0.25269485,3.1830034,4.60474,train_pred
0.5303824,0.26919946,0.45447758,0.40359798,1.6900125,3.3766694,train_pred
0.47356755,0.118249126,0.45335883,0.33482847,3.2606509,5.4591713,train_pred
0.463389,0.32189164,0.4936237,0.5134724,1.7712281,2.510089,train_pred
0.43138725,0.35383087,0.5080009,0.31377432,1.4848444,4.007509,train_pred
0.43385416,0.31201556,0.51606727,0.34070227,1.6862887,3.3316264,train_pred
0.47215122,0.27826172,0.4961562,0.25437725,1.0708717,5.052364,train_pred
0.4822502,0.10962371,0.4574256,0.33748797,2.450145,4.865951,train_pred
0.46362224,0.41339356,0.49842542,0.27668065,2.2570872,3.3165035,train_pred
0.5044748,0.35691106,0.4707428,0.27804762,1.9498904,3.423829,train_pred
0.4771274,0.34256315,0.46289194,0.26116487,2.2121475,3.8195672,train_pred
0.45501328,0.27934396,0.49404168,0.39699158,2.0358577,2.5318472,train_pred
0.4981101,0.38070852,0.46211097,0.3335542,2.428419,2.8321912,train_pred
0.4534209,0.15870643,0.5010823,0.057688892,2.4157572,7.775977,train_pred
0.501129,0.40021113,0.45350686,0.48884156,2.3863678,1.5231255,train_pred
0.49993917,0.26077884,0.4316294,0.12609103,2.8972795,5.892833,train_pred
0.47331092,0.48112455,0.45140785,0.48450807,2.1271734,0.59204614,train_pred
0.479922,0.2298585,0.47876152,0.45462584,0.5818701,3.3404827,train_pred
0.46242478,0.48990732,0.45570922,0.25538155,4.3801794,2.8651423,train_pred
0.49967882,0.26837468,0.476748,0.17688428,3.1798744,5.64168,train_pred
0.46013048,0.57828283,0.482617,0.4447394,1.5229597,0.7136594,train_pred
0.45688277,0.08817517,0.5061926,0.259411,3.0508535,5.695926,train_pred
0.48302943,0.0956009,0.47574088,0.10611692,2.4808033,7.1607456,train_pred
0.47396693,0.055607736,0.48018116,-0.06927237,2.3444543,9.254892,train_pred
0.5016982,0.33084592,0.46725485,0.62009734,1.3600236,1.7821803,train_pred
0.49707982,0.46767604,0.44670907,0.38015035,1.9404502,1.9683781,train_pred
0.47304052,0.3954741,0.47253814,0.4139834,3.1662755,2.8800678,train_pred
0.4379972,0.40597004,0.4930714,0.34054798,1.2652841,2.7858603,train_pred
0.45221043,0.16695493,0.4848895,0.2095131,2.3278465,5.9062243,train_pred
0.45585874,0.2173634,0.49492308,0.4028965,1.9971998,3.7219076,train_pred
0.44497794,0.552407,0.477615,0.257923,3.660662,1.785621,train_pred
0.5035812,0.27312222,0.4811933,0.45070466,1.0971925,4.0329256,train_pred
0.47767448,0.2226929,0.46969646,0.3554268,2.1221218,3.9635963,train_pred
0.48041192,0.4122105,0.47216657,0.47273493,1.779217,1.7315736,train_pred
0.479542,0.29149237,0.4690052,0.08077803,2.764672,5.684964,train_pred
0.48890197,-0.07374242,0.48129365,-0.14279684,1.7942398,11.339235,train_pred
0.44483006,0.26949215,0.5077104,0.46901923,3.1830316,3.1748607,train_pred
0.48257455,0.2991023,0.48199722,0.3924269,2.2492611,2.7369924,train_pred
0.49204192,0.3993882,0.4790505,0.30225655,1.7818959,3.1980324,train_pred
0.48871478,0.42172307,0.45096457,0.4352196,1.682786,1.8677785,train_pred
0.45383295,0.47932637,0.5008736,0.3185481,2.27942,2.2114015,train_pred
0.5243684,0.2464686,0.44563293,0.17644033,1.6536646,5.6634364,train_pred
0.5053018,0.1609979,0.47592887,0.41347504,1.7933606,4.2546444,train_pred
0.49622315,0.30829924,0.46314344,0.26411512,1.4494529,4.230673,train_pred
0.5024524,0.20414218,0.462187,0.27279133,2.6910896,4.78645,train_pred
0.47343138,0.15634558,0.47560415,0.09307465,2.2415357,6.5397587,train_pred
0.4712691,0.21892506,0.4929069,0.014271438,3.5199723,6.728658,train_pred
0.42819777,0.531678,0.49366984,0.47984508,2.755057,0.82399654,train_pred
0.52606153,0.4096983,0.43524846,0.38635287,1.8425531,2.3086193,train_pred
0.46595156,0.3927868,0.45712063,0.24270988,1.9144614,3.9605837,train_pred
0.5128627,0.16352092,0.4537584,0.35122082,1.1324645,4.7479763,train_pred
0.46474662,0.2182229,0.48108605,0.12562263,1.2935365,6.37902,train_pred
0.46198177,0.43463132,0.4630585,0.5103624,2.165586,0.5416205,train_pred
0.5252219,0.32113048,0.45616266,0.2562609,2.3464413,4.171967,train_pred
0.46617845,0.35868376,0.4872622,0.4055751,1.1385628,2.7729208,train_pred
0.46961972,0.34669974,0.48225227,0.435926,1.8923551,1.7048552,train_pred
0.4802323,0.32050157,0.45891452,0.27154776,0.5450163,4.8940973,train_pred
0.50065964,0.35682458,0.47577706,0.4055664,1.34444,2.9120297,train_pred
0.44543707,0.48308846,0.4965842,0.29953784,1.979115,2.2761405,train_pred
0.50286794,0.39585847,0.43841195,0.2714861,2.6770427,3.259623,train_pred
0.5184951,0.15314072,0.48148736,0.36422625,1.0526247,4.10578,train_pred
0.49799165,0.3251264,0.4766778,0.24502866,2.2837954,3.394432,train_pred
0.46767712,0.051616788,0.47127753,0.0831157,3.0160937,7.517244,train_pred
0.43730852,0.46120158,0.50362146,0.2701882,3.5895264,3.2011418,train_pred
0.49658275,0.2925273,0.4548871,0.29880938,1.8530546,3.7903016,train_pred
0.47953194,0.28562623,0.4708678,0.2936911,2.45608,4.204503,train_pred
0.47050008,0.26419806,0.46654236,0.18315972,1.7447962,5.476454,train_pred
0.48331124,0.05079896,0.4648229,0.25888085,2.93161,6.1572075,train_pred
0.49071914,0.3142451,0.45701355,0.18233724,2.4006114,4.6383924,train_pred
0.4771536,0.14647882,0.50217384,0.22580905,2.7975733,5.7118735,train_pred
0.4538987,0.20859185,0.5032474,0.25321516,2.41468,5.2119107,train_pred
0.46369696,0.4488002,0.47103965,0.4644328,2.6092014,1.4308541,train_pred
0.49618202,0.3653254,0.47892952,0.33378887,1.4013574,3.3119073,train_pred
0.4687259,0.3617473,0.46480456,0.31735405,2.2562103,3.2262478,train_pred
0.48507488,0.14646827,0.45223,0.1857626,2.839556,6.5951715,train_pred
0.46279863,0.2401609,0.49172586,0.31476098,1.5207629,4.692029,train_pred
0.46445408,0.119982585,0.48734564,0.30399808,2.0375931,5.397949,train_pred
0.44294602,0.43147427,0.4910235,0.4137789,2.6358123,2.1918569,train_pred
0.48837677,-0.13074139,0.49477983,-0.35109156,2.9077504,13.234976,train_pred
0.46308354,0.32946545,0.4766135,0.34704134,2.0260406,3.6502023,train_pred
0.48767453,0.46807948,0.5176016,0.41629922,2.7113893,1.7947804,train_pred
0.5143848,0.24355435,0.46049038,0.38268125,1.0553275,4.1706705,train_pred
0.4688702,0.70476353,0.46172988,0.35384503,2.993012,0.5960721,train_pred
0.44718343,0.38134527,0.52978694,0.46116057,1.9074568,2.1199136,train_pred
0.4969364,0.24487063,0.4770085,0.29833636,1.776623,4.3654327,train_pred
0.462041,0.371272,0.4503719,0.37547222,2.2797873,3.3822274,train_pred
0.48950708,0.55355465,0.4524818,0.28270754,2.2014172,2.0423965,train_pred
0.5052492,0.39947945,0.4478728,0.46396667,1.3432801,1.9759656,train_pred
0.48539236,-0.026528716,0.45537385,0.20606959,2.5659795,7.9836316,train_pred
0.46079925,0.2543636,0.51210076,0.15926139,3.2379632,5.5069375,train_pred
0.4693481,0.25400126,0.4919522,0.12442386,2.879384,5.711216,train_pred
0.46173015,0.5763376,0.50843567,0.31562245,0.66228753,1.9263275,train_pred
0.45430705,0.2303821,0.47175485,0.42510563,1.565162,3.900676,train_pred
0.42309377,0.3970765,0.5139027,0.31197482,2.8295336,2.7271,train_pred
0.48531884,0.4331278,0.4674689,0.33914888,1.7633864,2.296426,train_pred
0.48586872,0.5101152,0.46344143,0.36527395,2.7053056,1.5793254,train_pred
0.49073052,0.29875433,0.48475325,0.14634225,1.8948871,5.61004,train_pred
0.47760296,0.43053865,0.46696442,0.40846208,1.4731904,2.2460577,train_pred
0.4725115,0.04846728,0.47702265,0.35928088,1.6968422,5.590185,train_pred
0.50259537,0.1060403,0.47149208,0.3336149,1.2767403,5.460753,train_pred
0.47320405,0.1201501,0.4931152,0.47026092,1.7133256,4.393048,train_pred
0.457814,0.50984156,0.49038061,0.3186489,3.0613937,2.0995493,train_pred
0.4839119,0.3976486,0.4760334,0.35839733,1.1635547,2.8396559,train_pred
0.45543188,0.39236155,0.4662333,0.47855365,2.637926,1.5597433,train_pred
0.43473974,0.5664423,0.4962629,0.29882115,3.2385852,1.6363108,train_pred
0.48073772,0.25547174,0.46402562,0.14467397,2.733112,5.7366004,train_pred
0.45546892,0.04902503,0.49227542,0.4467228,2.2291894,4.8671393,train_pred
0.5037011,0.32087013,0.4542615,0.31307885,1.8680701,3.8148444,train_pred
0.45520443,0.3667705,0.48087177,0.42523956,1.7456694,2.593069,train_pred
0.4809237,0.682977,0.45018464,0.36421654,2.8309932,0.62762535,train_pred
0.48551124,0.25102013,0.45581666,0.3004517,1.9784427,4.335291,train_pred
0.5114233,0.31312189,0.46842444,0.18650493,2.3538218,4.7265816,train_pred
0.45659995,0.35131568,0.4640338,0.58160883,2.3913617,1.4051392,train_pred
0.5015144,0.13720758,0.48059386,0.1628963,1.3205231,6.5578446,train_pred
0.45773995,0.17579368,0.4835536,0.30201077,1.0943207,5.4689646,train_pred
0.49745145,0.34974805,0.4486268,0.2775,2.1524363,3.5447845,train_pred
0.4884755,0.34169662,0.46650034,0.46310565,2.215866,2.0369081,train_pred
0.4816728,-0.031210989,0.4837428,0.23652932,2.968524,6.912828,train_pred
0.47702774,0.21164799,0.46868286,0.47762296,1.8468899,3.0121036,train_pred
0.45914274,0.18078962,0.49569958,0.4065829,1.8781288,4.3504524,train_pred
0.45085916,0.4755486,0.4803671,0.34563324,4.052436,2.1051345,train_pred
0.45679066,0.15211037,0.48569956,0.35443893,1.6633172,4.6963625,train_pred
0.4954623,0.34783748,0.45890397,0.28173155,0.72261643,3.238164,train_pred
0.4285614,0.14402662,0.53429645,0.64081097,3.1377048,2.689733,train_pred
0.46191043,0.5310177,0.46084318,0.39480484,2.555466,1.3674862,train_pred
0.48123848,0.28395644,0.49002564,0.31082255,1.6790752,4.0051494,train_pred
0.47574848,0.3137372,0.4543697,0.31263095,2.7233124,3.8959656,train_pred
0.47126555,0.38336486,0.4765356,0.26300704,3.2425473,3.0778046,train_pred
0.46037465,0.40454328,0.4857075,0.3622869,2.1007252,2.676525,train_pred
0.494269,0.3979318,0.43208304,0.24183194,2.4280443,3.762411,train_pred
0.49415377,0.28239202,0.4398227,0.35512072,1.7670532,4.263019,train_pred
0.48832121,0.3862769,0.44363636,0.41492927,3.3464694,2.3880968,train_pred
0.4825862,0.42241663,0.45638123,0.38220763,2.2977452,2.420218,train_pred
0.48740673,0.34040907,0.45191622,0.4245993,1.5524372,2.6823442,train_pred
0.48761934,0.2637637,0.45062304,0.37599623,1.6126353,3.7901602,train_pred
0.4385057,0.50442195,0.5056049,0.24585593,2.4516823,2.8715358,train_pred
0.49392217,0.5415986,0.45879975,0.4719448,1.5191807,0.551751,train_pred
0.48535714,0.3993517,0.49036488,0.30002323,1.0588272,3.1635897,train_pred
0.460167,0.6267348,0.45182952,0.37937182,3.9524906,0.68055254,train_pred
0.47534403,0.48790944,0.48626232,0.37695986,1.9667425,2.0491245,train_pred
0.48794684,0.28201756,0.4654145,0.47668168,1.0039269,2.7896428,train_pred
0.48719862,0.6170323,0.47792426,0.3220323,2.8175042,1.1475508,train_pred
0.47211426,0.35124275,0.46855503,0.39415324,2.7968264,3.4862137,train_pred
0.46303564,0.38854477,0.48448402,0.32763213,1.2906882,2.8355656,train_pred
0.48590755,0.20997341,0.4812141,0.4139752,1.5539731,4.246966,train_pred
0.47151136,0.1673313,0.4724635,0.54888946,2.7189643,2.798737,train_pred
0.47352576,0.38803998,0.48021972,0.40041727,2.046633,2.4531708,train_pred
0.5060345,0.42875326,0.4653523,0.46367466,1.9697468,1.9129854,train_pred
0.4814456,0.48731968,0.48452953,0.28132853,3.123002,2.662922,train_pred
0.4817524,0.1640369,0.46462265,0.3443069,1.3785686,5.0157437,train_pred
0.48401213,0.03626068,0.46559578,0.07629442,1.7558177,8.546359,train_pred
0.46604574,0.30016863,0.48496175,0.23060688,1.9899863,4.4215364,train_pred
0.48433962,0.3201611,0.48926085,0.29797602,1.7527623,4.0086923,train_pred
0.4763087,0.42673168,0.47172117,0.47043797,2.2145956,1.7835896,train_pred
0.5059319,0.3864675,0.45672628,0.3352769,2.7762423,2.8955936,train_pred
0.45659575,0.42339894,0.49345008,0.37217632,2.2913222,2.125125,train_pred
0.46419328,0.25936165,0.48494697,0.18164712,2.2326968,4.8121223,train_pred
0.47124597,0.08306657,0.49749988,0.07687846,1.7671201,7.4824753,train_pred
0.4763454,0.3111658,0.49247774,0.29148468,1.077048,3.6619623,train_pred
0.45547798,0.31202516,0.47318146,0.32759798,1.5478628,3.7243953,train_pred
0.5001254,0.18799797,0.4500712,0.09891473,1.0997053,6.6407976,train_pred
0.5159615,0.48037714,0.44301623,0.4212075,2.4720755,1.1161752,train_pred
0.49931493,0.2801308,0.45392266,0.20123644,1.7298756,4.694034,train_pred
0.4489569,0.24361505,0.51418036,0.1325397,1.0094285,6.071652,train_pred
0.42750698,0.22919057,0.5014151,0.10918403,3.546843,5.9613934,train_pred
0.45245194,0.26692927,0.4930309,0.19888222,1.3199494,5.0196195,train_pred
0.4462861,0.24891096,0.49245313,0.37841642,1.1502727,4.1936955,train_pred
0.45598003,0.5413186,0.48174044,0.38573438,2.5595675,1.2326101,train_pred
0.49224097,0.54918295,0.5052688,0.33978188,2.761086,2.0195994,train_pred
0.48233476,0.23858899,0.4597438,0.39272434,2.5288117,3.6855145,train_pred
0.49694738,0.30478898,0.46645865,0.30739045,1.5608885,4.132294,train_pred
0.43502516,0.203034,0.50291103,0.13882191,2.5092316,5.7910423,train_pred
0.46270543,0.33401987,0.4838185,0.35800895,2.1109126,2.888538,train_pred
0.5011784,0.12405676,0.46266025,0.22681557,1.4393005,6.005109,train_pred
0.5080364,0.2927116,0.4621015,0.3610984,1.4682448,3.3631296,train_pred
0.49524197,0.35034773,0.4699993,0.3863476,1.370026,2.7783341,train_pred
0.45509452,0.3357478,0.4718049,0.36379573,2.0802886,3.452479,train_pred
0.48776636,0.19181064,0.48952293,0.25487837,1.7308167,5.5953126,train_pred
0.47665223,0.2333878,0.4552437,0.25746402,2.9823997,5.140387,train_pred
0.5046778,0.1947403,0.48839816,0.18724129,1.1239305,5.5675974,train_pred
0.51480854,0.2901153,0.44329482,0.27068487,1.3872306,4.5624285,train_pred
0.5069397,0.22017284,0.47099495,0.13999113,0.892768,6.5877967,train_pred
0.49711385,0.1831605,0.46789065,0.30079898,2.281081,4.9472814,train_pred
0.4883901,0.2751386,0.458306,0.37282062,1.6712112,3.290078,train_pred
0.47292292,0.18976301,0.47326875,0.3423635,1.93696,4.7164016,train_pred
0.46197197,0.2554639,0.48393443,0.3520696,1.9300922,4.2877073,train_pred
0.44754574,0.4133295,0.4772852,0.425814,1.8829741,2.2512727,train_pred
0.46170333,0.28702486,0.49101177,0.12939464,2.2967005,4.9560275,train_pred
0.48403782,0.44743255,0.46067485,0.37615147,2.7821808,2.470151,train_pred
0.4914923,-0.01182434,0.4655172,0.22018297,2.6809888,7.133182,train_pred
0.4714174,0.28386766,0.45284188,0.39657512,2.6532266,3.1513267,train_pred
0.47572562,0.51453894,0.46871573,0.2288995,1.9765612,3.0629299,train_pred
0.44732904,0.32719803,0.48509017,0.5308698,3.7363966,2.4011662,train_pred
0.45139894,0.27926096,0.49243137,0.44179636,1.5390598,3.0352185,train_pred
0.47904766,0.049457893,0.49191174,-0.038129628,1.8494159,9.255032,train_pred
0.48736212,0.4599539,0.45126966,0.34021053,2.1981869,2.4386427,train_pred
0.47336325,0.43601447,0.4889483,0.4142068,2.0151048,2.2772303,train_pred
0.4731625,0.41389447,0.48070872,0.42983198,1.5123215,1.9323418,train_pred
0.47678378,0.3710257,0.43746388,0.54523903,3.5673027,1.4469132,train_pred
0.48180354,0.45745558,0.4924899,0.51326555,1.7923802,1.4254981,train_pred
0.50642556,0.42479995,0.4607636,0.35770437,1.6566436,2.4145215,train_pred
0.4603354,0.31005192,0.49188614,0.045612544,2.8750072,6.095073,train_pred
0.4548124,0.31982994,0.47560957,0.27060318,3.2397947,4.298258,train_pred
0.44237968,0.41521835,0.47971725,0.38826984,1.9772973,2.4928365,train_pred
0.4828847,0.2649222,0.49317253,0.29045895,2.1496296,4.727788,train_pred
0.5020622,0.3869494,0.46749637,0.3392471,2.8445477,3.0248885,train_pred
0.47783348,0.15025775,0.47775105,0.3670774,1.1716697,4.7394204,train_pred
0.46673357,0.4091068,0.4878873,0.31857336,1.7191057,2.9993758,train_pred
0.49353358,0.40651768,0.45071,0.27617154,1.9728614,3.7561135,train_pred
0.45133668,0.45627174,0.49429768,0.45524225,2.6334043,1.4388113,train_pred
